97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,
113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,
129,65,66,65,66,65,66,65,66,65,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,129,
145,133,134,135,136,66,65,66,65,99,100,99,100,14,66,65,66,65,14,65,99,100,65,14,109,110,14,65,66,65,65,177,177,66,65,65,99,100,66,65,14,177,177,66,65,133,134,135,136,145,
129,149,150,151,152,65,66,65,66,115,116,115,116,65,66,66,65,66,65,66,115,116,66,65,125,126,65,66,65,66,66,193,193,65,66,66,115,116,65,66,66,193,193,65,66,149,150,151,152,129,
145,165,166,167,168,66,65,66,65,66,65,66,65,66,65,65,66,65,66,65,65,66,65,14,65,65,14,65,66,65,65,66,65,66,65,65,66,65,66,65,65,66,65,66,65,165,166,167,168,145,
129,181,182,183,184,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,27,28,28,29,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,181,182,183,184,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,137,138,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,187,188,130,27,153,154,29,130,187,188,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,46,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,153,154,130,27,169,170,29,130,153,154,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,169,170,130,27,28,28,29,130,169,170,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,30,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,46,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,30,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,27,28,28,29,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,145,
129,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,28,29,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,129,
145,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,27,28,28,29,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,145,
129,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,27,28,28,29,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,219,130,130,130,130,130,130,130,130,146,145,
129,46,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,216,130,130,194,195,195,196,234,235,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,219,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,232,233,130,217,211,211,217,250,251,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,216,130,130,194,195,196,130,234,235,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,248,249,130,210,211,227,212,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,232,233,130,217,211,212,130,250,251,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,216,130,130,130,210,211,195,212,130,219,130,130,130,130,130,130,130,130,146,145,
